Type,SKU,Name,Published,Short description,Regular price,Categories,Tags,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Images
simple,HN5062,Sinfonias 1773 and 1774,1,,258,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5062.jpg
simple,HN5063,Sinfonias 1773 and 1774,1,,37,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5063.jpg
simple,HN5072,Sinfonias 1775/76,1,,389,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5072.jpg
simple,HN5073,Sinfonias 1775/76,1,,62.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5073.jpg
simple,HN5081,Sinfonias  1777-1779 (with critical report),1,,494.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5081.jpg
simple,HN5082,Sinfonias  1777-1779 (with critical report),1,,515.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5082.jpg
simple,HN5091,Symphonies 1780/81,1,,352,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5091.jpg
simple,HN5092,Symphonies 1780/81,1,,379.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5092.jpg
simple,HN51,8 Minuets with Trios K. 315g,1,"From the late 1760s onwards Mozart repeatedly composed series of dance movements for orchestra. Demand for this occasional music, which really was intended for dancing, increased in the winter months, when the nobility and middle classes frequented balls during the carnival season. Mozart put together his own piano reduction of some of these dance series, as is also the case with the eight Minuets. Only this wonderful autograph version for piano has survived. Our single edition was put together using the musical text from the revised complete volume “Mozart Piano Pieces” (HN 22 and 9022).?",16.5,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-0051.jpg
simple,HN5101,"Symphonies, 1782 - 1784 (with critical report)",1,,628,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5101.jpg
simple,HN5102,"Symphonies, 1782 - 1784 (with critical report)",1,,660.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5102.jpg
simple,HN5112,"Paris Symphonies,  1st sequence",1,,228,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5112.jpg
simple,HN5113,"Paris Symphonies,  1st sequence",1,,39.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5113.jpg
simple,HN5121,"Paris Sinfonias,  2nd sequence (with critical report)",1,,375,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5121.jpg
simple,HN5122,"Paris Sinfonias,  2nd sequence (with critical report)",1,,402.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5122.jpg
simple,HN5131,Sinfonias 1787-1789,1,,559,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5131.jpg
simple,HN5132,Sinfonias 1787-1789,1,,596,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5132.jpg
simple,HN5141,"London Symphonies, 1st Instalment with critical report – Series I Volume 15",1,,370.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5141.jpg
simple,HN5142,"London Symphonies, 1st Instalment with critical report – Series I Volume 15",1,,396,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5142.jpg
simple,HN5151,"London Sinfonias,  2nd sequence (with critical report)",1,,389,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5151.jpg
simple,HN5152,"London Sinfonias,  2nd sequence (with critical report)",1,,421,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5152.jpg
simple,HN5161,"London Sinfonias,  3rd sequence",1,,336,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5161.jpg
simple,HN5162,"London Sinfonias,  3rd sequence",1,,368,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5162.jpg
simple,HN5163,"London Sinfonias,  3rd sequence",1,,90,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5163.jpg
simple,HN5172,"London Sinfonias,  4th sequence",1,,363.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5172.jpg
simple,HN5173,"London Sinfonias, 4th sequence",1,,94.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5173.jpg
simple,HN5182,Concertante (with critical report),1,,154.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5182.jpg
simple,HN5192,Concertos for Violin and Orchestra,1,,184,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5192.jpg
simple,HN5193,Concertos for Violin and Orchestra,1,,32.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5193.jpg
simple,HN52,Fantasy in d minor K. 397 (385g),1,"The genesis of one of Mozart’s best-loved piano works, his Fantasy in d minor, is still shrouded in darkness. Even Mozart’s sister, who came across the work in 1807 through the first edition, was astounded to have discovered a previously unknown composition of such quality. In its original form the Fantasy was in all probability a fragment. The closing bars that are most frequently performed today originated from an unauthorized print from 1806. We have also included these in our edition due to the lack of any others in Mozart’s own hand or any other authorized source. Our single edition was put together using the musical text from the revised complete volume “Mozart Piano Pieces” (HN 22 and 9022).?",16.5,"Mozart\, Wolfgang Amadeus","Wolfgang Amadeus Mozart, Piano ",Publisher,Henle,1,1,Composer,Wolfgang Amadeus Mozart,,1,Instrument,Piano,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Mozart\, Wolfgang Amadeus",,1,https://www.henle.de/cover/w585/HN-0052.jpg
simple,HN5202,Concertos for Violoncello and Orchestra (with critical report),1,,228,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5202.jpg
simple,HN5204,Concertos for one Wind instrument and Orchestra (with critical report),1,,122,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5204.jpg
simple,HN5205,Concertos for one Wind instrument and Orchestra (with critical report),1,,154.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5205.jpg
simple,HN5212,The seven last words - version for Orchestra,1,,163.5,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5212.jpg
simple,HN5213,The seven last words - version for Orchestra,1,,44,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5213.jpg
simple,HN5221,Dances and Marches (with critical report),1,,513,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,paperbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5221.jpg
simple,HN5222,Dances and Marches (with critical report),1,,543,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5222.jpg
simple,HN5232,Concerti with Organ Flute-cimbals,1,,290,"Haydn\, Franz Joseph ","Franz Joseph Haydn, Orchestral",Publisher,Henle,1,1,Composer,Franz Joseph Haydn,,1,Instrument,Orchestral,1,1,Format,clothbound,1,1,,,,,Composer-Surname,"Haydn\, Franz Joseph ",,1,https://www.henle.de/cover/w585/HN-5232.jpg
